Time (s),Channel 1 (V),Channel 2 (V)
-0.00159012,-0.02915015651310241,-0.4790094775190682
-0.00158949,-0.02948202916189657,-0.5003680547178193
-0.00158886,-0.02948202916189657,-0.5554331365583496
-0.00158823,-0.02948202916189657,-0.5070426100924291
-0.0015876,-0.03047764710827905,-0.5263988206787973
-0.00158697,-0.03080951975707321,-0.5494260367212008
-0.00158634,-0.03147326505466153,-0.5247301818351449
-0.00158571,-0.03147326505466153,-0.474003560988111
-0.00158508,-0.03114139240586737,-0.4623230890825439
-0.00158445,-0.03147326505466153,-0.5047065157113156
-0.00158382,-0.03213701035224985,-0.509044976704812
-0.00158319,-0.03280075564983818,-0.5190568097667265
-0.00158256,-0.03280075564983818,-0.5337408315908679
-0.00158193,-0.03313262829863234,-0.5434189368840521
-0.0015813,-0.03313262829863234,-0.55576686432708
-0.00158067,-0.03379637359622065,-0.5260650929100668
-0.00158004,-0.03412824624501481,-0.5037053324051242
-0.00157941,-0.03446011889380898,-0.4953621381868621
-0.00157878,-0.03446011889380898,-0.4953621381868621
-0.00157815,-0.03446011889380898,-0.4686639166884232
-0.00157752,-0.03479199154260314,-0.4693313722258842
-0.00157689,-0.03545573684019146,-0.4816792996689122
-0.00157626,-0.03545573684019146,-0.4636580001574659
-0.00157563,-0.03578760948898562,-0.4623230890825439
-0.001575,-0.03578760948898562,-0.4272816733658429
-0.00157437,-0.03611948213777978,-0.4563159892453952
-0.00157374,-0.03645135478657394,-0.4710000110695366
-0.00157311,-0.03611948213777978,-0.5043727879425852
-0.00157248,-0.03645135478657394,-0.4906899494246353
-0.00157185,-0.03645135478657394,-0.4886875828122523
-0.00157122,-0.03711510008416226,-0.5110473433171949
-0.00157059,-0.03744697273295642,-0.4596532669327001
-0.00156996,-0.03744697273295642,-0.4803443885939902
-0.00156933,-0.03744697273295642,-0.5247301818351449
-0.0015687,-0.03777884538175058,-0.5621076919329593
-0.00156807,-0.03777884538175058,-0.5641100585453421
-0.00156744,-0.0384425906793389,-0.5517621311023142
-0.00156681,-0.03877446332813306,-0.5417502980403996
-0.00156618,-0.03877446332813306,-0.5527633144085057
-0.00156555,-0.0384425906793389,-0.5554331365583496
-0.00156492,-0.03910633597692722,-0.5704508861512214
-0.00156429,-0.03943820862572138,-0.5941455577310859
-0.00156366,-0.0401019539233097,-0.6195088681546028
-0.00156303,-0.04043382657210386,-0.6275183346041345
-0.0015624,-0.04043382657210386,-0.6505455506465381
-0.00156177,-0.04076569922089802,-0.6391988065097015
-0.00156114,-0.04142944451848634,-0.6805810498322817
-0.00156051,-0.0417613171672805,-0.6552177394087648
-0.00155988,-0.04109757186969219,-0.7002709881873804
-0.00155925,-0.04209318981607466,-0.6682331223892538
-0.00155862,-0.04275693511366298,-0.6445384508093893
-0.00155799,-0.0417613171672805,-0.6585550170960697
-0.00155736,-0.04242506246486882,-0.6565526504836867
-0.00155673,-0.04242506246486882,-0.6592224726335306
-0.0015561,-0.04242506246486882,-0.6298544289852479
-0.00155547,-0.04242506246486882,-0.6925952495065792
-0.00155484,-0.04342068041125131,-0.6912603384316574
-0.00155421,-0.04375255306004547,-0.6578875615586087
-0.00155358,-0.04308880776245715,-0.6558851949462258
-0.00155295,-0.04342068041125131,-0.6762425888387854
-0.00155232,-0.04408442570883963,-0.6892579718192744
-0.00155169,-0.04408442570883963,-0.6785786832198989
-0.00155106,-0.04441629835763378,-0.6939301605815011
-0.00155043,-0.04474817100642794,-0.7336437650604291
-0.0015498,-0.04474817100642794,-0.6658970280081403
-0.00154917,-0.04474817100642794,-0.7293053040669327
-0.00154854,-0.04574378895281043,-0.7189597432362876
-0.00154791,-0.04640753425039875,-0.7550023422591801
-0.00154728,-0.04707127954798707,-0.7386496815913863
-0.00154665,-0.0467394068991929,-0.7293053040669327
-0.00154602,-0.04707127954798707,-0.6705692167703672
-0.00154539,-0.04707127954798707,-0.7009384437248414
-0.00154476,-0.04740315219678123,-0.6582212893273391
-0.00154413,-0.04740315219678123,-0.6308556122914394
-0.0015435,-0.04740315219678123,-0.6905928828941963
-0.00154287,-0.04806689749436955,-0.6935964328127707
-0.00154224,-0.04839877014316371,-0.7316413984480461
-0.00154161,-0.04839877014316371,-0.8013905021127177
-0.00154098,-0.04906251544075203,-0.8254189014613127
-0.00154035,-0.04906251544075203,-0.7393171371288473
-0.00153972,-0.04972626073834035,-0.7489952424220314
-0.00153909,-0.04972626073834035,-0.7703538196207824
-0.00153846,-0.05005813338713451,-0.7847041136761934
-0.00153783,-0.05005813338713451,-0.7710212751582435
-0.0015372,-0.05039000603592867,-0.7806993804514275
-0.00153657,-0.05039000603592867,-0.8140721573244761
-0.00153594,-0.05138562398231115,-0.7907112135133421
-0.00153531,-0.05171749663110532,-0.7820342915263495
-0.00153468,-0.05171749663110532,-0.8020579576501786
-0.00153405,-0.05138562398231115,-0.7666828141647472
-0.00153342,-0.05138562398231115,-0.7736910973080873
-0.00153279,-0.05171749663110532,-0.7820342915263495
-0.00153216,-0.05171749663110532,-0.7973857688879519
-0.00153153,-0.05238124192869363,-0.8000555910377957
-0.0015309,-0.05271311457748779,-0.8267538125362346
-0.00153027,-0.05304498722628195,-0.7913786690508031
-0.00152964,-0.05304498722628195,-0.8297573624548089
-0.00152901,-0.05370873252387028,-0.7973857688879519
-0.00152838,-0.05404060517266444,-0.7837029303700019
-0.00152775,-0.05404060517266444,-0.7670165419334776
-0.00152712,-0.05404060517266444,-0.734978676135351
-0.00152649,-0.0543724778214586,-0.794048491200647
-0.00152586,-0.0543724778214586,-0.794715946738108
-0.00152523,-0.0543724778214586,-0.8040603242625616
-0.0015246,-0.05503622311904691,-0.7676839974709386
-0.00152397,-0.05536809576784107,-0.7997218632690652
-0.00152334,-0.05536809576784107,-0.8140721573244761
-0.00152271,-0.0560318410654294,-0.8367656455981491
-0.00152208,-0.0560318410654294,-0.8657999614777014
-0.00152145,-0.05669558636301772,-0.8070638741811359
-0.00152082,-0.05735933166060603,-0.8554544006470564
-0.00152019,-0.05735933166060603,-0.8467774786600637
-0.00151956,-0.05735933166060603,-0.8374331011356101
-0.00151893,-0.05735933166060603,-0.8604603171780136
-0.0015183,-0.0576912043094002,-0.829089906917348
-0.00151767,-0.05802307695819436,-0.8047277798000225
-0.00151704,-0.05835494960698852,-0.8050615075687531
-0.00151641,-0.05868682225578268,-0.8894946330575659
-0.00151578,-0.05901869490457684,-0.8734757001585026
-0.00151515,-0.059350567553371,-0.8814851666080343
-0.00151452,-0.05968244020216516,-0.8738094279272332
-0.00151389,-0.05968244020216516,-0.8364319178294187
-0.00151326,-0.06034618549975348,-0.8030591409563701
-0.00151263,-0.06067805814854764,-0.8537857618034039
-0.001512,-0.06034618549975348,-0.8651325059402405
-0.00151137,-0.0610099307973418,-0.8574567672594393
-0.00151074,-0.06067805814854764,-0.8567893117219784
-0.00151011,-0.06134180344613596,-0.8594591338718222
-0.00150948,-0.06167367609493012,-0.8134047017870152
-0.00150885,-0.06200554874372428,-0.8287561791486175
-0.00150822,-0.06233742139251845,-0.8077313297185968
-0.00150759,-0.06266929404131261,-0.7566709811028326
-0.00150696,-0.06167367609493012,-0.747326603578379
-0.00150633,-0.06200554874372428,-0.7406520482037692
-0.0015057,-0.06233742139251845,-0.7606757143275984
-0.00150507,-0.06333303933890091,-0.7509976090344143
-0.00150444,-0.06366491198769508,-0.7356461316728119
-0.00150381,-0.06366491198769508,-0.721295837617401
-0.00150318,-0.06333303933890091,-0.6765763166075159
-0.00150255,-0.06333303933890091,-0.6895916995880049
-0.00150192,-0.06399678463648925,-0.7152887377802523
-0.00150129,-0.06432865728528339,-0.7443230536598046
-0.00150066,-0.06499240258287173,-0.7399845926663082
-0.00150003,-0.06565614788046004,-0.7256342986108973
-0.0014994,-0.06565614788046004,-0.7022733547997634
-0.00149877,-0.0659880205292542,-0.6912603384316574
-0.00149814,-0.06631989317804837,-0.6919277939691183
-0.00149751,-0.0659880205292542,-0.7189597432362876
-0.00149688,-0.06698363847563668,-0.758339619946485
-0.00149625,-0.06698363847563668,-0.6929289772753098
-0.00149562,-0.06698363847563668,-0.6508792784152685
-0.00149499,-0.06698363847563668,-0.6812485053697427
-0.00149436,-0.06731551112443085,-0.6652295724706794
-0.00149373,-0.06764738377322502,-0.697267438268806
-0.0014931,-0.06864300171960749,-0.7346449483666204
-0.00149247,-0.06897487436840166,-0.710282821249295
-0.00149184,-0.0693067470171958,-0.7002709881873804
-0.00149121,-0.06897487436840166,-0.6078283962490358
-0.00149058,-0.06864300171960749,-0.6365289843598576
-0.00148995,-0.06897487436840166,-0.6705692167703672
-0.00148932,-0.0693067470171958,-0.6572201060211478
-0.00148869,-0.0693067470171958,-0.6058260296366529
-0.00148806,-0.06997049231478414,-0.5984840187245822
-0.00148743,-0.07030236496357828,-0.6104982183988797
-0.0014868,-0.07063423761237245,-0.6775774999137074
-0.00148617,-0.07096611026116662,-0.6915940662003878
-0.00148554,-0.07129798290996078,-0.6765763166075159
-0.00148491,-0.07196172820754909,-0.6175065015422199
-0.00148428,-0.07196172820754909,-0.6358615288223967
-0.00148365,-0.07162985555875492,-0.6225124180731773
-0.00148302,-0.07196172820754909,-0.593478102193625
-0.00148239,-0.07196172820754909,-0.6655633002394099
-0.00148176,-0.07196172820754909,-0.6922615217378487
-0.00148113,-0.07229360085634326,-0.6578875615586087
-0.0014805,-0.07229360085634326,-0.686921877438161
-0.00147987,-0.0726254735051374,-0.6775774999137074
-0.00147924,-0.0726254735051374,-0.7166236488551743
-0.00147861,-0.0726254735051374,-0.7046094491808768
-0.00147798,-0.07295734615393157,-0.7726899140018959
-0.00147735,-0.0736210914515199,-0.7803656526826971
-0.00147672,-0.07428483674910821,-0.7546686144904496
-0.00147609,-0.07461670939790238,-0.7857052969823848
-0.00147546,-0.07494858204669652,-0.7633455364774423
-0.00147483,-0.07461670939790238,-0.8127372462495541
-0.0014742,-0.07494858204669652,-0.8200792571616249
-0.00147357,-0.07528045469549069,-0.8417715621291064
-0.00147294,-0.07561232734428486,-0.8224153515427383
-0.00147231,-0.07627607264187317,-0.7860390247511153
-0.00147168,-0.07627607264187317,-0.806396418643675
-0.00147105,-0.07660794529066733,-0.8374331011356101
-0.00147042,-0.0769398179394615,-0.8644650504027795
-0.00146979,-0.07760356323704981,-0.853118306265943
-0.00146916,-0.07727169058825567,-0.7743585528455483
-0.00146853,-0.07727169058825567,-0.804394052031292
-0.0014679,-0.07793543588584398,-0.7903774857446116
-0.00146727,-0.07826730853463815,-0.8464437508913333
-0.00146664,-0.07826730853463815,-0.8764792500770769
-0.00146601,-0.07859918118343229,-0.8577904950281697
-0.00146538,-0.07826730853463815,-0.8257526292300431
-0.00146475,-0.07859918118343229,-0.7860390247511153
-0.00146412,-0.07793543588584398,-0.8310922735297309
-0.00146349,-0.07859918118343229,-0.8073976019498664
-0.00146286,-0.07859918118343229,-0.8701384224711978
-0.00146223,-0.07926292648102062,-0.8731419723897721
-0.0014616,-0.07959479912981479,-0.8684697836275453
-0.00146097,-0.07959479912981479,-0.923201137699345
-0.00146034,-0.08059041707619727,-0.9101857547188561
-0.00145971,-0.08092228972499141,-0.934214154067451
-0.00145908,-0.08125416237378558,-0.9191964044745792
-0.00145845,-0.08092228972499141,-0.8991727383507501
-0.00145782,-0.08158603502257974,-0.945227170435557
-0.00145719,-0.08191790767137391,-0.9662520198655777
-0.00145656,-0.08224978032016805,-0.9802685861522581
-0.00145593,-0.08258165296896222,-0.9392200705984084
-0.0014553,-0.08224978032016805,-0.9826046805333715
-0.00145467,-0.08324539826655053,-0.9779324917711447
-0.00145404,-0.0835772709153447,-1.009636629800541
-0.00145341,-0.08424101621293303,-0.9605786477971594
-0.00145278,-0.08424101621293303,-1.01597745740642
-0.00145215,-0.08424101621293303,-0.9705904808590741
-0.00145152,-0.0835772709153447,-0.9422236205169827
-0.00145089,-0.08390914356413887,-0.9552390034974717
-0.00145026,-0.08390914356413887,-0.9438922593606351
-0.00144963,-0.08490476151052134,-0.9322117874550682
-0.001449,-0.08490476151052134,-0.9669194754030387
-0.00144837,-0.08523663415931551,-0.9902804192141726
-0.00144774,-0.08523663415931551,-1.024988107162143
-0.00144711,-0.08623225210569799,-1.003963257732123
-0.00144648,-0.08656412475449216,-0.9388863428296779
-0.00144585,-0.08623225210569799,-0.9368839762172949
-0.00144522,-0.08590037945690382,-0.9405549816733303
-0.00144459,-0.08656412475449216,-0.9625810144095424
-0.00144396,-0.08656412475449216,-1.017646096250073
-0.00144333,-0.08722787005208046,-0.9525691813476278
-0.0014427,-0.08722787005208046,-0.9435585315919046
-0.00144207,-0.08722787005208046,-0.9288745097677633
-0.00144144,-0.08722787005208046,-0.9725928474714569
-0.00144081,-0.08755974270087463,-1.028325384849448
-0.00144018,-0.08755974270087463,-1.01564372963769
-0.00143955,-0.0878916153496688,-1.056692245191539
-0.00143892,-0.08888723329605128,-1.027324201543257
-0.00143829,-0.08921910594484542,-1.058694611803922
-0.00143766,-0.08955097859363959,-1.090398749833319
-0.00143703,-0.08988285124243375,-1.072377450321872
-0.0014364,-0.09021472389122792,-1.056692245191539
-0.00143577,-0.09087846918881623,-1.050685145354391
-0.00143514,-0.09054659654002206,-1.085726561071092
-0.00143451,-0.09087846918881623,-1.020315918399916
-0.00143388,-0.0912103418376104,-1.02265201278103
-0.00143325,-0.0912103418376104,-1.021984557243569
-0.00143262,-0.09187408713519871,-1.061364433953766
-0.00143199,-0.09220595978399287,-1.046012956592164
-0.00143136,-0.09220595978399287,-1.04300940667359
-0.00143073,-0.09253783243278704,-1.05702597296027
-0.0014301,-0.09286970508158118,-1.052353784198043
-0.00142947,-0.09353345037916952,-1.064701711641071
-0.00142884,-0.09386532302796366,-1.083056738921248
-0.00142821,-0.09386532302796366,-1.089731294295857
-0.00142758,-0.09419719567675783,-1.05702597296027
-0.00142695,-0.09386532302796366,-1.007300535419428
-0.00142632,-0.09353345037916952,-0.995953791282591
-0.00142569,-0.09353345037916952,-1.031662662536753
-0.00142506,-0.09419719567675783,-1.02265201278103
-0.00142443,-0.094529068325552,-1.009970357569271
-0.0014238,-0.09486094097434616,-1.04367686221105
-0.00142317,-0.09486094097434616,-1.033331301380405
-0.00142254,-0.09486094097434616,-1.079385733465212
-0.00142191,-0.09585655892072864,-1.027991657080717
-0.00142128,-0.09585655892072864,-1.049683962048199
-0.00142065,-0.09618843156952278,-1.056358517422809
-0.00142002,-0.09618843156952278,-1.074713544702986
-0.00141939,-0.09652030421831695,-1.095738394133006
-0.00141876,-0.09652030421831695,-1.026656746005796
-0.00141813,-0.09718404951590529,-1.042341951136128
-0.0014175,-0.09751592216469943,-1.074713544702986
-0.00141687,-0.09751592216469943,-1.066370350484724
-0.00141624,-0.09784779481349359,-1.069707628172028
-0.00141561,-0.09784779481349359,-1.108420049344765
-0.00141498,-0.09851154011108193,-1.065702894947262
-0.00141435,-0.09851154011108193,-1.080053189002673
-0.00141372,-0.09884341275987607,-1.085726561071092
-0.00141309,-0.09917528540867024,-1.083390466689978
-0.00141246,-0.09917528540867024,-1.077383366852829
-0.00141183,-0.09917528540867024,-1.118098154637949
-0.0014112,-0.09983903070625855,-1.155141936967033
-0.00141057,-0.1008346486526411,-1.134450815305743
-0.00140994,-0.1011665213014352,-1.1120910548008
-0.00140931,-0.1014983939502294,-1.103414132813807
-0.00140868,-0.1021621392478177,-1.058694611803922
-0.00140805,-0.1021621392478177,-1.052687511966774
-0.00140742,-0.1021621392478177,-0.9966212468200519
-0.00140679,-0.1014983939502294,-1.011972724181654
-0.00140616,-0.1021621392478177,-1.005965624344505
-0.00140553,-0.1024940118966118,-0.9445597148980961
-0.0014049,-0.102825884545406,-0.9218662266244231
-0.00140427,-0.102825884545406,-0.936216520679834
-0.00140364,-0.1034896298429943,-0.9535703646538193
-0.00140301,-0.1031577571942002,-0.9221999543931536
-0.00140238,-0.1034896298429943,-0.8818188943767648
-0.00140175,-0.1034896298429943,-0.8961691884321756
-0.00140112,-0.1041533751405826,-0.94722953704794
-0.00140049,-0.1044852477893768,-0.949231903660323
-0.00139986,-0.1044852477893768,-0.9529029091163582
-0.00139923,-0.1044852477893768,-0.958910008953507
-0.0013986,-0.1044852477893768,-0.8981715550445586
-0.00139797,-0.1044852477893768,-0.9001739216569415
-0.00139734,-0.1054808657357593,-0.8878259942139135
-0.00139671,-0.1061446110333476,-0.9382188872922169
-0.00139608,-0.1054808657357593,-0.9318780596863376
-0.00139545,-0.1064764836821418,-0.9428910760544437
-0.00139482,-0.1071402289797301,-0.8834875332204172
-0.00139419,-0.1071402289797301,-0.875811794539616
-0.00139356,-0.1071402289797301,-0.8831538054516868
-0.00139293,-0.1071402289797301,-0.9061810214940902
-0.0013923,-0.1074721016285242,-0.9025100160380549
-0.00139167,-0.1084677195749067,-0.9078496603377426
-0.00139104,-0.1081358469261126,-0.8681360558588148
-0.00139041,-0.1084677195749067,-0.8978378272758281
-0.00138978,-0.1087995922237009,-0.8901620885950269
-0.00138915,-0.1087995922237009,-0.8988390105820195
-0.00138852,-0.1094633375212892,-0.9215324988556926
-0.00138789,-0.1101270828188775,-0.9332129707612596
-0.00138726,-0.1101270828188775,-0.899840193888211
-0.00138663,-0.1104589554676717,-0.8955017328947147
-0.001386,-0.1101270828188775,-0.8741431556959636
-0.00138537,-0.1101270828188775,-0.875144339002155
-0.00138474,-0.1104589554676717,-0.8387680122105321
-0.00138411,-0.1107908281164658,-0.8050615075687531
-0.00138348,-0.1107908281164658,-0.8688035113962758
-0.00138285,-0.11112270076526,-0.8310922735297309
-0.00138222,-0.1114545734140542,-0.8501147563473685
-0.00138159,-0.11112270076526,-0.829089906917348
-0.00138096,-0.1117864460628483,-0.9285407819990328
-0.00138033,-0.1124501913604367,-0.8861573553702611
-0.0013797,-0.1127820640092308,-0.8945005495885232
-0.00137907,-0.1124501913604367,-0.8694709669337368
-0.00137844,-0.1121183187116425,-0.9242023210055365
-0.00137781,-0.1124501913604367,-0.9572413701098546
-0.00137718,-0.1124501913604367,-0.9882780526017898
-0.00137655,-0.113113936658025,-0.9832721360708325
-0.00137592,-0.1141095546044074,-0.9322117874550682
-0.00137529,-0.1141095546044074,-1.000292252276087
-0.00137466,-0.1147732999019958,-0.9996247967386263
-0.00137403,-0.1144414272532016,-1.010637813106732
-0.0013734,-0.1144414272532016,-1.016311185175151
-0.00137277,-0.1151051725507899,-1.040005856755015
-0.00137214,-0.1151051725507899,-1.072377450321872
-0.00137151,-0.1164326631459666,-1.033665029149136
-0.00137088,-0.1164326631459666,-1.048682778742008
-0.00137025,-0.1164326631459666,-1.037669762373902
-0.00136962,-0.1167645357947607,-1.072377450321872
-0.00136899,-0.1167645357947607,-1.093402299751893
-0.00136836,-0.1170964084435549,-1.07771709462156
-0.00136773,-0.117428281092349,-1.123104071168906
-0.0013671,-0.1180920263899374,-1.095070938595545
-0.00136647,-0.1184238990387315,-1.069707628172028
-0.00136584,-0.1180920263899374,-1.079385733465212
-0.00136521,-0.1184238990387315,-1.040005856755015
-0.00136458,-0.1180920263899374,-1.100076855126503
-0.00136395,-0.1180920263899374,-1.089731294295857
-0.00136332,-0.1184238990387315,-1.093402299751893
-0.00136269,-0.1180920263899374,-1.070041355940759
-0.00136206,-0.1187557716875257,-1.067705261559645
-0.00136143,-0.1190876443363199,-1.100410582895233
-0.0013608,-0.1197513896339082,-1.127776259931133
-0.00136017,-0.1200832622827023,-1.184509980615315
-0.00135954,-0.1204151349314965,-1.155141936967033
-0.00135891,-0.1207470075802907,-1.181506430696741
-0.00135828,-0.1210788802290848,-1.126441348856211
-0.00135765,-0.1210788802290848,-1.081721827846326
-0.00135702,-0.1207470075802907,-1.176166786397053
-0.00135639,-0.1217426255266731,-1.163485131185295
-0.00135576,-0.1217426255266731,-1.181172702928011
-0.00135513,-0.1220744981754673,-1.179504064084358
-0.0013545,-0.1220744981754673,-1.145130103905118
-0.00135387,-0.1224063708242615,-1.179170336315628
-0.00135324,-0.1234019887706439,-1.192853174833578
-0.00135261,-0.1234019887706439,-1.1668224088726
-0.00135198,-0.1234019887706439,-1.104081588351268
-0.00135135,-0.1234019887706439,-1.148801109361153
-0.00135072,-0.1237338614194381,-1.183508797309124
-0.00135009,-0.1247294793658206,-1.141459098449083
-0.00134946,-0.1243976067170264,-1.182841341771663
-0.00134883,-0.1243976067170264,-1.197191635827074
-0.0013482,-0.1257250973122031,-1.231899323775044
-0.00134757,-0.1253932246634089,-1.18751353053389
-0.00134694,-0.1257250973122031,-1.148467381592423
-0.00134631,-0.1257250973122031,-1.17349696424721
-0.00134568,-0.1260569699609972,-1.175499330859592
-0.00134505,-0.1260569699609972,-1.192519447064847
-0.00134442,-0.1263888426097914,-1.156143120273224
-0.00134379,-0.1257250973122031,-1.197191635827074
-0.00134316,-0.1267207152585856,-1.156810575810685
-0.00134253,-0.1267207152585856,-1.200195185745648
-0.0013419,-0.1267207152585856,-1.227227135012818
-0.00134127,-0.1273844605561739,-1.269276833872859
-0.00134064,-0.127716333204968,-1.231565596006314
-0.00134001,-0.1283800785025563,-1.234235418156158
-0.00133938,-0.1283800785025563,-1.199861457976918
-0.00133875,-0.1283800785025563,-1.223222401788052
-0.00133812,-0.1287119511513505,-1.270945472716511
-0.00133749,-0.1293756964489388,-1.252256717667604
-0.00133686,-0.129707569097733,-1.233901690387427
-0.00133623,-0.129707569097733,-1.285963222309383
-0.0013356,-0.1300394417465272,-1.243913523449342
-0.00133497,-0.1300394417465272,-1.241577429068229
-0.00133434,-0.1307031870441155,-1.216881574182173
-0.00133371,-0.1307031870441155,-1.220886307406938
-0.00133308,-0.1307031870441155,-1.225558496169165
-0.00133245,-0.1310350596929096,-1.239241334687115
-0.00133182,-0.1310350596929096,-1.175833058628323
-0.00133119,-0.1313669323417038,-1.171160869866096
-0.00133056,-0.1307031870441155,-1.147132470517501
-0.00132993,-0.1307031870441155,-1.117096971331757
-0.0013293,-0.1307031870441155,-1.076382183546638
-0.00132867,-0.1303713143953213,-1.058694611803922
-0.00132804,-0.1303713143953213,-1.005298168807045
-0.00132741,-0.1300394417465272,-0.9649171087906557
-0.00132678,-0.129707569097733,-0.8931656385136013
-0.00132615,-0.1293756964489388,-0.8621289560216661
-0.00132552,-0.1283800785025563,-0.8584579505656308
-0.00132489,-0.1280482058537622,-0.8104011518684408
-0.00132426,-0.1280482058537622,-0.7626780809399812
-0.00132363,-0.1273844605561739,-0.7900437579758811
-0.001323,-0.1273844605561739,-0.7433218703536131
-0.00132237,-0.1270525879073797,-0.7399845926663082
-0.00132174,-0.1273844605561739,-0.6592224726335306
-0.00132111,-0.1263888426097914,-0.6358615288223967
-0.00132048,-0.1263888426097914,-0.6365289843598576
-0.00131985,-0.1257250973122031,-0.6432035397344673
-0.00131922,-0.1257250973122031,-0.6168390460047589
-0.00131859,-0.1257250973122031,-0.5824650858255189
-0.00131796,-0.1257250973122031,-0.5587704142456544
-0.00131733,-0.1250613520146147,-0.5150520765419607
-0.0013167,-0.1250613520146147,-0.5073763378611595
-0.00131607,-0.1247294793658206,-0.4776745664441463
-0.00131544,-0.1243976067170264,-0.5030378768676632
-0.00131481,-0.1243976067170264,-0.4593195391639696
-0.00131418,-0.1237338614194381,-0.4586520836265086
-0.00131355,-0.1237338614194381,-0.5143846210044998
-0.00131292,-0.1237338614194381,-0.4876863995060609
-0.00131229,-0.1243976067170264,-0.4549810781704733
-0.00131166,-0.1240657340682323,-0.4239443956785381
-0.00131103,-0.1237338614194381,-0.4339562287404526
-0.0013104,-0.1230701161218498,-0.366876947225625
-0.00130977,-0.1224063708242615,-0.3999159963299431
-0.00130914,-0.1224063708242615,-0.3932414409553334
-0.00130851,-0.1224063708242615,-0.3848982467370712
-0.00130788,-0.1220744981754673,-0.3525266531702141
-0.00130725,-0.1217426255266731,-0.3708816804503908
-0.00130662,-0.121410752877879,-0.3321692592776544
-0.00130599,-0.1210788802290848,-0.2854473716553864
-0.00130536,-0.1207470075802907,-0.2514071392448768
-0.00130473,-0.1204151349314965,-0.2504059559386854
-0.0013041,-0.1204151349314965,-0.2080225293099137
-0.00130347,-0.1197513896339082,-0.1819917633489358
-0.00130284,-0.119419516985114,-0.1856627688049711
-0.00130221,-0.1197513896339082,-0.1616343694563761
-0.00130158,-0.1190876443363199,-0.1452817087885823
-0.00130095,-0.1190876443363199,-0.1696438359059078
-0.00130032,-0.1190876443363199,-0.1549598140817664
-0.00129969,-0.1187557716875257,-0.1429456144074689
-0.00129906,-0.1187557716875257,-0.0842095271109034
-0.00129843,-0.1187557716875257,-0.04015746163847926
-0.0012978,-0.1184238990387315,-0.07553260512391077
-0.00129717,-0.1180920263899374,-0.08587816595455583
-0.00129654,-0.1180920263899374,-0.02180243435830254
-0.00129591,-0.1177601537411432,0.05595613575590069
-0.00129528,-0.1170964084435549,0.04394193608160319
-0.00129465,-0.1164326631459666,0.0295916420261923
-0.00129402,-0.1161007904971724,0.03860229178191542
-0.00129339,-0.1164326631459666,0.07698098518592131
-0.00129276,-0.1157689178483783,0.1086851232153175
-0.00129213,-0.1151051725507899,0.08232062948560906
-0.0012915,-0.1154370451995841,0.08899518486021879
-0.00129087,-0.1151051725507899,0.1323797947951819
-0.00129024,-0.1144414272532016,0.1500673665378977
-0.00128961,-0.1137776819556133,0.1801028657236415
-0.00128898,-0.1134458093068191,0.143392811163288
-0.00128835,-0.113113936658025,0.1363845280199478
-0.00128772,-0.113113936658025,0.1794354101861805
-0.00128709,-0.113113936658025,0.1650851161307696
-0.00128646,-0.113113936658025,0.1126898564400833
-0.00128583,-0.1127820640092308,0.1327135225639124
-0.0012852,-0.1124501913604367,0.2311632143394058
-0.00128457,-0.1121183187116425,0.2101383649093852
-0.00128394,-0.1124501913604367,0.2104720926781156
-0.00128331,-0.1117864460628483,0.1760981324988756
-0.00128268,-0.1114545734140542,0.2001265318474706
-0.00128205,-0.11112270076526,0.2164791925152644
-0.00128142,-0.1107908281164658,0.2198164702025693
-0.00128079,-0.1107908281164658,0.2361691308703631
-0.00128016,-0.1107908281164658,0.2138093703654205
-0.00127953,-0.1101270828188775,0.2468484194697386
-0.0012789,-0.1097952101700834,0.2074685427595413
-0.00127827,-0.1101270828188775,0.2284933921895619
-0.00127764,-0.1094633375212892,0.1974567096976267
-0.00127701,-0.1094633375212892,0.202462626228584
-0.00127638,-0.1087995922237009,0.1734283103490317
-0.00127575,-0.1091314648724951,0.225156114502257
-0.00127512,-0.1087995922237009,0.2174803758214559
-0.00127449,-0.1087995922237009,0.1887797877106341
-0.00127386,-0.1078039742773184,0.1367182557886783
-0.00127323,-0.1081358469261126,0.1330472503326429
-0.0012726,-0.1078039742773184,0.1457289055444014
-0.00127197,-0.1078039742773184,0.1300437004140685
-0.00127134,-0.1074721016285242,0.1634164772871171
-0.00127071,-0.1068083563309359,0.1677549382806135
-0.00127008,-0.1064764836821418,0.1754306769614146
-0.00126945,-0.1058127383845534,0.1580768329874294
-0.00126882,-0.1054808657357593,0.1360508002512173
-0.00126819,-0.1054808657357593,0.1877786044044426
-0.00126756,-0.104817120438171,0.1467300888505929
-0.00126693,-0.1044852477893768,0.1767655880363366
-0.0012663,-0.1041533751405826,0.1437265389320185
-0.00126567,-0.1041533751405826,0.07097388534877255
-0.00126504,-0.1044852477893768,0.1040129344530906
-0.00126441,-0.1044852477893768,0.1060153010654736
-0.00126378,-0.1044852477893768,0.1203655951208845
-0.00126315,-0.1038215024917885,0.1487324554629758
-0.00126252,-0.1034896298429943,0.119364411814693
-0.00126189,-0.1031577571942002,0.1333809781013734
-0.00126126,-0.102825884545406,0.120031867352154
-0.00126063,-0.102825884545406,0.1530709164564721
-0.00126,-0.1018302665990235,0.1353833447137563
-0.00125937,-0.1021621392478177,0.1747632214239537
-0.00125874,-0.1014983939502294,0.1410567167821746
